Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
1037,70236151,ORRNÄS,Cabinets & cupboards,29.0,No old price,True,https://www.ikea.com/sa/en/p/orrnaes-handle-stainless-steel-colour-stainless-steel-70236151/,Yes,"        Handle,          170 mm",IKEA of Sweden,35.0,,16.0
3166,89221319,EKEDALEN / TOBIAS,Tables & desks,3065.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-tobias-table-and-6-chairs-dark-brown-blue-s89221319/,No,"        Table and 6 chairs,          180/240 cm",Carl Öjerstam/Ehlén Johansson,,,
2379,20306231,FÄRLÖV,Sofas & armchairs,795.0,No old price,True,https://www.ikea.com/sa/en/p/faerloev-cover-for-2-seat-sofa-djuparp-yellow-beige-20306231/,Yes,        Cover for 2-seat sofa,Francis Cayouette,,,
3254,393371,TORNVIKEN,Trolleys,995.0,No old price,True,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-off-white-oak-00393371/,No,"        Kitchen island,          72x52 cm",Ebba Strandmark,52.0,90.0,72.0
576,99020481,BILLY / OXBERG,Bookcases & shelving units,1570.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s99020481/,Yes,"        Bookcase,          160x30x202 cm",Gillis Lundgren,30.0,202.0,160.0
794,79303495,IVAR,Bookcases & shelving units,910.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s79303495/,No,"        Shelving unit w cabinets/drawers,          134x30x179 cm",IKEA of Sweden,30.0,179.0,134.0
2186,40404202,HAVSTA,"Sideboards, buffets & console tables",495.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-console-table-white-40404202/,Yes,"        Console table,          100x35x63 cm",IKEA of Sweden,,63.0,35.0
2268,9256256,GRÖNLID,Sofas & armchairs,5990.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-5-seat-with-chaise-longue-ljungen-light-green-s09256256/,Yes,"        Corner sofa, 5-seat",Ehlén Johansson/Francis Cayouette,164.0,104.0,252.0
3297,70294508,BESTÅ,TV & media furniture,475.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-70294508/,Yes,"        TV bench,          180x40x38 cm","702.945.08 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.",40.0,38.0,180.0
528,40299885,BESTÅ,Bookcases & shelving units,475.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-40299885/,Yes,"        TV bench,          120x40x64 cm","402.998.85 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.The TV bench must be fixed to the wall with the included wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40.0,64.0,120.0
176,9302913,PLATSA,Beds,1611.0,"SR 1,715",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/,No,"        Bed frame with 4 drawers,          142x244x43 cm",IKEA of Sweden,40.0,42.0,141.0
2174,9278338,KALLAX,Room dividers,1350.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/,Yes,"        Shelving unit with 10 inserts,          182x182 cm",Tord Björklund/IKEA of Sweden,39.0,182.0,182.0
422,29286460,EKET,Bookcases & shelving units,1002.0,"SR 1,120",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-light-grey-red-s29286460/,Yes,"        Cabinet combination with feet,          280x35x72 cm",IKEA of Sweden/Jon Karlsson,35.0,72.0,280.0
680,29275715,BROR,Bookcases & shelving units,2150.0,No old price,True,https://www.ikea.com/sa/en/p/bror-storage-w-shelves-cabinet-trolley-s29275715/,No,        Storage w shelves/cabinet/trolley,IKEA of Sweden,,,
3500,19275075,STUVA / FRITIDS,Wardrobes,1545.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19275075/,Yes,"        Wardrobe,          120x50x192 cm",Ebba Strandmark/IKEA of Sweden,50.0,192.0,120.0
2299,20382786,KUNGSHAMN,Sofas & armchairs,90.0,SR 150,True,https://www.ikea.com/sa/en/p/kungshamn-cover-for-corner-module-yttered-multicolour-20382786/,Yes,        Cover for corner module,Mikael Axelsson,,,
2232,59270274,LANDSKRONA,Sofas & armchairs,1995.0,No old price,True,https://www.ikea.com/sa/en/p/landskrona-2-seat-sofa-gunnared-dark-grey-metal-s59270274/,Yes,        2-seat sofa,IKEA of Sweden/Tord Björklund,89.0,78.0,164.0
1554,29296906,MÖRBYLÅNGA / ODGER,Chairs,4265.0,No old price,True,https://www.ikea.com/sa/en/p/moerbylanga-odger-table-and-6-chairs-oak-veneer-blue-s29296906/,No,"        Table and 6 chairs,          220x100 cm",J Löfgren/J Pettersson/S Lanneskog/J Marnell,,,100.0
1123,40455649,BINGSTA,Chairs,595.0,No old price,True,https://www.ikea.com/sa/en/p/bingsta-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455649/,Yes,        Armchair,Elizabet Gutierrez,58.0,76.0,70.0
2490,49277676,VALLENTUNA,Sofas & armchairs,2696.0,"SR 3,370",True,https://www.ikea.com/sa/en/p/vallentuna-2-seat-modular-sofa-orrsta-olive-green-s49277676/,Yes,        2-seat modular sofa,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,113.0,84.0,186.0
2123,9266477,SJÄLLAND,Outdoor furniture,2616.4,"SR 3,269",True,https://www.ikea.com/sa/en/p/sjaelland-table-6-chairs-w-armrests-outdoor-light-brown-froesoen-duvholmen-dark-grey-s09266477/,Yes,"        Table+6 chairs w armrests, outdoor,          156x90 cm",Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl,,73.0,90.0
288,19189030,EKET,Bookcases & shelving units,656.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,Yes,"        Wall-mounted cabinet combination,          80x35x210 cm",IKEA of Sweden/Jon Karlsson,35.0,210.0,80.0
1042,99234255,HEMNES,Cabinets & cupboards,2666.0,"SR 2,985",True,https://www.ikea.com/sa/en/p/hemnes-storage-combination-w-doors-drawers-white-stained-clear-glass-s99234255/,Yes,"        Storage combination w doors/drawers,          188x197 cm",Carina Bengs,37.0,197.0,188.0
2440,30306221,FÄRLÖV,Sofas & armchairs,556.0,SR 695,True,https://www.ikea.com/sa/en/p/faerloev-cover-for-3-seat-sofa-flodafors-white-30306221/,Yes,        Cover for 3-seat sofa,Francis Cayouette,,,
2669,29304020,LINNMON / ALEX,Tables & desks,930.0,SR 955,True,https://www.ikea.com/sa/en/p/linnmon-alex-table-black-brown-blue-s29304020/,Yes,"        Table,          200x60 cm",IKEA of Sweden/Johanna Asshoff,,73.0,60.0
3101,30366286,BEKANT,Tables & desks,545.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-right-hand-corner-table-top-linoleum-blue-30366286/,Yes,"        Right-hand corner table top,          160x110 cm",K Malmvall/E Lilja Löwenhielm,,,110.0
1891,39180830,STUVA / FÖLJA,Nursery furniture,825.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-foelja-changing-table-with-4-drawers-white-s39180830/,No,"        Changing table with 4 drawers,          90x79x102 cm",IKEA of Sweden/Ebba Strandmark,79.0,102.0,90.0
177,29278101,GRÖNLID,Beds,3595.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,Yes,        2-seat sofa-bed,IKEA of Sweden/Francis Cayouette/Ehlén Johansson,98.0,104.0,196.0
1001,99300702,BESTÅ,Cabinets & cupboards,2730.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-notviken-grey-green-clear-glass-s99300702/,Yes,"        TV storage combination/glass doors,          300x42x211 cm",IKEA of Sweden/Marcus Arvonen,,211.0,300.0
1173,10407136,IKEA PS LÖMSK,Chairs,345.0,No old price,True,https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/,No,        Swivel armchair,Monika Mulder,62.0,75.0,59.0
